-38091,225,64.8,9.3,0.4,1.3,2.17,306.6,0.308,3.04,3.2,16.3
-38239,28.1,199.9,9.4,0.58,0.86,2.04,290.6,0.339,3.21,2.9,18.3
-39565,344.8,1,8.6,0.33,1.09,1.64,175,0.468,2.19,2.1,18.5
-39572,344.9,313.5,10,0.49,1.03,2.04,70.1,0.339,3.04,2.91,16.6
-39796,171,158.9,12.9,0.47,1.2,2.25,10.2,0.292,3.3,3.38,15.7
-40263,198.7,172.8,25.8,0.16,1.25,1.49,43.9,0.539,1.74,1.83,17.8
-40267,212,148.2,34.5,0.81,0.26,1.34,36.5,0.636,2.42,1.55,15.6
-40329,112,210.9,2.5,0.45,1.23,2.27,140.1,0.289,3.3,3.41,17.7
-41429,297.2,351.9,2.2,0.56,0.71,1.59,42.9,0.49,2.48,2.01,20.7
-41440,200,64,15.1,0.21,1.24,1.58,105.2,0.498,1.91,1.98,19.9
-42286,151,55.8,24.1,0.39,0.86,1.42,352,0.583,1.98,1.69,16.6
-48603,81.8,328.2,5,0.43,1.09,1.92,314.4,0.371,2.74,2.66,17.8
-52340,116.3,5.3,8.1,0.55,1,2.21,279.4,0.299,3.43,3.29,18.1
-52381,263.9,183.3,7.7,0.14,1.09,1.28,213.6,0.682,1.46,1.45,20.1
(52387) Huitzilopochtli,195.6,297.6,24.2,0.19,1.04,1.28,72.8,0.679,1.53,1.45,17.8
-52689,265.1,4.7,11,0.29,1.11,1.56,220.4,0.505,2.02,1.95,19.2
-52750,334.1,141.3,11.2,0.52,0.68,1.43,111.3,0.578,2.18,1.7,16.7
-52760,20.4,338.7,2.4,0.62,0.91,2.41,294.4,0.264,3.91,3.74,17.5
-52761,350.4,259,19.5,0.22,1.21,1.55,276.4,0.508,1.9,1.94,18
